Date,nikkei,topix,return_nikkie,return_topix
5/12/2009,9298.610352,885.43,-1.63593285092335,-1.68212356511981
5/13/2009,9340.490234,888.75,0.449377396550038,0.374257840268693
5/14/2009,9093.730469,862.66,-2.67735218129984,-2.97953421699007
5/15/2009,9265.019531,881.65,1.86607511454878,2.17745129063825
5/18/2009,9038.69043,859.71,-2.47316678038774,-2.5200028776546
5/19/2009,9290.290039,879.76,2.7455472925899,2.30540199252926
5/20/2009,9344.639648,886.3,0.583310632421673,0.740635074167314
5/21/2009,9264.150391,881.44,-0.865072460724825,-0.549856001994578
5/22/2009,9225.80957,875.88,-0.414721027346343,-0.63278384728652
5/25/2009,9347,883,1.30504918588042,0.80961053524188
5/26/2009,9310.80957,883.77,-0.387939165656879,0.0871647185261057
5/27/2009,9438.769531,892.85,1.36495808253426,1.02217458539126
5/28/2009,9451.389648,895.59,0.133615802365582,0.306412532015633
5/29/2009,9522.5,897.91,0.749563597774609,0.258712159912804
6/1/2009,9677.75,912.52,1.61720168834321,1.61401624622558
6/2/2009,9704.30957,913.56,0.274063615668341,0.113905208144732
6/3/2009,9741.669922,914.5,0.384248044518269,0.102841272479886
6/4/2009,9668.959961,910.99,-0.749180232905736,-0.384554757961756
6/5/2009,9768.009766,916.56,1.01919860762905,0.60956113340675
6/8/2009,9865.629883,926.89,0.994425111184626,1.12073645878787
6/9/2009,9786.820312,918.24,-0.802037330498884,-0.937610181319677
6/10/2009,9991.490234,937.01,2.06971396979022,2.02351601800118
6/11/2009,9981.330078,940.65,-0.101739831607993,0.387717111707531
6/12/2009,10135.820312,950.54,1.53593593666313,1.04591185000254
6/15/2009,10039.669922,946.82,-0.953147773013918,-0.392124295505757
6/16/2009,9752.879883,914.76,-2.89816234170876,-3.44472654139246
6/17/2009,9840.849609,923.03,0.897943570368496,0.900000089502694
6/18/2009,9703.719727,911.21,-1.40327607037927,-1.28883500713876
6/19/2009,9786.259766,918.97,0.847004815912949,0.848009103257743
6/22/2009,9826.269531,922.48,0.40800265887557,0.381221781846147
6/23/2009,9549.610352,901.69,-2.8559010936449,-2.27949151815214
6/24/2009,9590.320312,902.46,0.425393614064448,0.0853587613837713
6/25/2009,9796.080078,919.77,2.12280246543451,1.89992708926997
6/26/2009,9877.389648,926.8,0.826595756573871,0.761415377034439
6/29/2009,9783.469727,915.32,-0.955407224347392,-1.24640616468979
6/30/2009,9958.44043,929.76,1.77262770629035,1.56527574154721
7/1/2009,9939.929688,928.3,-0.186052900111035,-0.157153192090866
7/2/2009,9876.150391,924.02,-0.643714770833796,-0.462123997680775
7/3/2009,9816.070312,920.62,-0.610192891113412,-0.368636031994026
7/6/2009,9680.870117,912.42,-1.38690850135157,-0.894694572871615
7/7/2009,9647.790039,909.13,-0.342290774746007,-0.361231212708395
7/8/2009,9420.75,888.54,-2.38141743678304,-2.29084319758718
7/9/2009,9291.05957,873.91,-1.38621020336138,-1.66022707525784
7/10/2009,9287.280273,872.5,-0.0406849813715139,-0.161474144830621
7/13/2009,9050.330078,852.42,-2.5844521652102,-2.32832909645416
7/14/2009,9261.80957,868.57,2.30982177391538,1.8768818054664
7/15/2009,9269.25,866.37,0.0803022662759464,-0.253611211820017
7/16/2009,9344.160156,872.25,0.804909576604261,0.676401101837892
7/17/2009,9395.320312,878.29,0.546016024210875,0.690075516003818
7/21/2009,9652.019531,901.55,2.69554451152109,2.61386689954556
7/22/2009,9723.160156,906.58,0.734351328350224,0.556377359541542
7/23/2009,9792.94043,908.69,0.71510772411057,0.232472409092139
